Patent_ID,Vec1,Vec2,Vec3,Vec4,Vec5,Vec6,Vec7,Vec8,Vec9,Vec10,Vec11,Vec12,Vec13,Vec14,Vec15,Vec16,Vec17,Vec18,Vec19,Vec20,Vec21,Vec22,Vec23,Vec24,Vec25,Vec26,Vec27,Vec28,Vec29,Vec30,Vec31,Vec32,Vec33,Vec34,Vec35,Vec36,Vec37,Vec38,Vec39,Vec40,Vec41,Vec42,Vec43,Vec44,Vec45,Vec46,Vec47,Vec48,Vec49,Vec50,Vec51,Vec52,Vec53,Vec54,Vec55,Vec56,Vec57,Vec58,Vec59,Vec60,Vec61,Vec62,Vec63,Vec64,Vec65,Vec66,Vec67,Vec68,Vec69,Vec70,Vec71,Vec72,Vec73,Vec74,Vec75,Vec76,Vec77,Vec78,Vec79,Vec80,Vec81,Vec82,Vec83,Vec84,Vec85,Vec86,Vec87,Vec88,Vec89,Vec90,Vec91,Vec92,Vec93,Vec94,Vec95,Vec96,Vec97,Vec98,Vec99,Vec100
CN200610043480.5,-0.13588288,-0.49291283,-0.41095963,-0.00236479,0.5524879,1.1816151,-0.33911923,-0.13863108,-0.04676512,-1.061265,0.7360409,1.0223632,0.2117823,0.09963511,-0.62812203,0.39739668,-0.42808232,0.2775752,-0.19154514,1.0271977,-0.15532479,-0.872405,0.02498304,0.71752423,0.42492384,-2.0078883,-0.91548586,-0.09450721,0.7288217,0.19240482,-0.9810504,1.0684067,-0.03019314,0.82297105,0.2582883,1.0368572,0.6877745,1.0383523,-0.39124402,0.07216182,-0.12399038,-0.35831088,0.6536058,-0.24795304,0.5105503,-0.8100085,0.00201785,-0.2750969,-0.03422989,0.8841812,-0.5143924,-0.32204202,-0.3929797,-0.27490735,-0.1368874,-0.31889954,0.30188763,0.67063504,-0.6023048,-0.05558734,0.01954987,0.8025467,-0.28388286,0.1417246,0.00743866,-0.82236964,0.40707156,-0.784011,1.0468435,-0.41740134,-0.1181322,-0.5816111,-0.01880318,0.7432343,1.0207168,-0.43590006,-0.13062952,0.26688826,0.93331206,0.78096974,0.7922006,0.25745118,0.5492725,0.40549067,-0.26467866,0.03786719,-0.27941594,-0.25374696,-0.4134551,0.22767137,-1.1564326,-0.06826496,-0.18359593,-0.18196987,-0.5945521,-0.1384752,0.33112887,-0.6835833,-0.37021434,-0.5683115
CN100466912C,0.09981044,0.46750563,0.2871391,0.3322064,0.26967618,0.3265855,-0.06013992,-0.06978974,0.08584668,-0.22271378,-0.24830425,0.25279802,0.34914255,0.12183877,0.02491765,-0.00415414,-0.08259456,-0.23561577,0.484383,0.7375526,0.20255135,0.54258114,0.2558482,1.0384618,0.25309798,-0.9155207,-0.06900154,-0.38721165,0.19356178,0.10707884,-1.385174,0.4663589,-0.04156609,0.9823271,0.17863034,0.53643507,0.14683324,-0.11821,0.14438525,0.23536138,0.23790064,0.15049697,-0.12520458,-0.2875562,-0.18763462,-0.08916388,-0.18538778,0.37529862,-0.5592944,0.12000686,0.0602921,-0.29261702,-0.28095654,-0.9583027,-0.43631947,-0.81614554,0.12620799,0.40324488,-0.51010495,-0.4361582,-0.18623006,0.5401649,-0.05334163,-0.37130353,-0.158886,-0.60638404,-0.5743137,-0.1438165,0.39521164,-0.8700976,0.18987395,-0.40777394,-0.63111293,0.39498803,0.94527876,0.20438021,-0.23086344,-0.29655024,0.58059025,0.6317073,-0.01195878,0.3707952,0.7158954,0.11885631,0.45833367,0.06552184,-0.07999542,0.19819169,-0.12189899,-0.1967084,-0.59652597,0.2079558,-0.16134006,-0.17051035,-0.78362453,0.35165012,-0.00253765,-0.5401143,0.10200442,0.3389934
CN2611940Y,-0.27220646,0.10628507,-0.16141376,0.17491068,0.47738406,0.528523,0.48281947,-0.5549294,0.03451238,-0.62733394,-0.04488445,0.8140177,0.6631505,0.34631005,-0.76840526,0.48611933,0.11483987,0.6589321,-0.11754242,0.7910338,-0.13592093,-0.6433712,0.35770234,0.07202719,0.612089,-0.16397873,-0.68011373,-0.09657115,0.18117502,0.27622634,-0.44155362,0.8642348,-0.51272196,0.3775744,0.6578968,0.8158191,0.19729932,1.0003885,0.07468139,0.03985957,-0.1895481,-0.3204658,0.63415116,-0.2750656,0.45139745,-0.8495425,-0.7692765,-0.51148564,-0.5777561,0.89966846,-0.40498802,-0.8572918,-0.15226437,-0.12622043,0.09392574,-0.8331893,0.8914192,0.27730814,-1.6909505,0.01818584,0.62771225,0.17505442,-0.42915118,0.07314242,-0.23072538,-0.6849511,0.29813883,-0.9289554,0.7109338,-0.9280746,-0.36997685,-0.385246,0.25461906,0.4926559,0.8938453,-0.7399421,-0.37264514,0.48661423,0.9332033,0.3813336,0.08223379,-0.27889153,0.35464665,0.5594107,0.4727098,-0.28129786,-0.49197498,0.13930814,-0.48490626,-0.0950558,-0.61885655,0.11496516,-0.55944085,-0.7418143,-0.22562578,-0.09857405,0.12482522,-1.0781171,0.35921916,-0.23331258
CN200510023710.7,-0.33959016,-0.06751332,-0.2691251,0.24671355,0.7590773,0.70754826,-0.49471742,-0.690108,0.07370099,-0.20386921,-0.68656677,0.56337446,0.41992104,0.3464504,-0.56166476,0.44210508,-0.79088765,0.68407047,0.10283549,1.2471119,-0.16236672,-0.3199931,-0.12405272,0.11922584,0.2979352,-0.45661715,-0.70792556,-0.3745356,-0.11888592,0.7494761,-1.1061289,0.985344,-0.1314756,0.6029325,0.9701985,0.72326064,-0.20129302,1.3861047,0.48771104,-0.25366458,0.28882772,0.240141,-0.40119946,-0.9542753,0.6252157,-0.6230246,-0.6640967,-0.39286047,-0.5385461,-0.01314493,0.04809746,-0.1197151,0.03615087,-0.3921923,-0.16940022,-0.9157701,0.09503865,-0.06682192,-1.1380221,-0.6608742,-0.05080137,-0.16296558,-0.74276274,-0.32692814,-0.28278172,-0.671716,-0.548827,-0.54307264,0.04082666,-1.3360436,-0.34192702,-0.3211371,-0.41161996,0.15832593,0.67224777,-0.11274944,-0.05217354,0.20440882,0.6301776,0.54318243,-0.16732842,0.21483836,0.5626778,0.5421525,0.844738,0.14369981,-0.05523895,0.19570577,-0.3594094,-0.4127583,-0.40334108,0.17791785,-0.55130243,-0.78087807,-0.05574102,0.4851123,-0.5092381,-1.3719467,-0.10241867,0.50842434
US6779030B1,-0.3161637,0.4158731,-0.65244836,-0.38800603,0.8322744,0.74692965,-0.6976959,-0.10307384,0.50711787,-1.4238374,-1.4130362,0.10160391,1.4828523,-0.15068834,-0.35789737,0.42732835,-0.22926256,-0.1203678,0.20568623,0.44138962,0.4001947,-1.6175454,-1.4173524,0.05469159,-0.40740559,0.4034309,-0.7626283,-0.6063453,1.6042488,-0.840507,-0.22223246,1.267894,-0.7492952,0.39216134,1.2803388,-0.23082781,0.19767052,0.19352293,-0.4779423,-0.7473442,-0.27330506,-0.50800157,-0.4131573,0.12604319,-0.3849326,-0.94356585,-0.43202195,-0.27962518,0.232001,0.7025872,-0.7489528,-1.3845907,0.07142201,0.45380992,0.17648958,-0.03807197,-0.7415722,0.7231322,-0.19203062,-0.85396624,0.7593124,-0.20397621,-1.0069774,0.23745395,-0.5208733,0.47548416,1.1106634,-0.37920022,0.9581124,0.23196763,-1.1533568,0.0989981,-0.39401203,-0.63617665,0.69819343,0.26497775,-0.208436,1.6824157,0.4788395,-0.2934822,-0.6083673,-0.56800044,0.17759632,0.53927344,-0.06674259,-0.1635647,-0.2284693,-0.3342427,0.34724027,0.5932597,0.01437318,-0.23882008,-1.0836185,-0.2012108,0.6029783,-0.6197266,0.6286306,0.43292484,-0.7503702,-0.40995812
CN200610056795.3,0.18109816,0.4578377,-0.45572346,-0.7123442,1.1437225,0.9719664,0.238665,-0.7879669,-0.05852074,-1.1784333,-0.32993516,1.1646179,0.76332414,-0.6486687,-0.93924654,0.2360191,-0.06301911,-0.79068553,-0.23590484,0.11810534,-0.25760195,-1.876172,-0.63536274,-0.30700183,-0.2160831,-0.6164896,-0.99269164,0.21017557,1.1977937,-0.2772252,0.00386504,1.2006972,-0.13379358,0.5258723,1.1879712,0.5887791,0.63829976,0.9808599,-0.12708052,-0.39050665,-0.43224025,-0.9560076,0.6136095,0.42640376,-0.32816583,-2.239806,-0.9231048,-0.16980985,-0.63497716,0.8907061,-0.31795815,-0.9633142,-0.01232071,0.35864162,0.4164918,-0.24914436,0.2617776,0.42817363,-0.79636097,-0.08150989,0.594324,0.3963234,-0.9911917,0.21458179,0.00897316,-0.44703984,1.2009004,-1.8931425,1.2559793,-0.33698046,-0.47675368,0.08487148,-0.20075227,0.626959,0.5588466,-0.39474416,-0.5851388,1.9254028,1.1732591,0.5822695,-0.33979735,-0.15532003,0.30847198,0.97643137,-0.65630996,-0.49952564,-0.7879451,-0.17840466,0.3220359,0.7782302,0.06594709,0.21633273,-0.03082008,-0.7233838,1.0391523,-1.2318739,0.15163337,0.07640248,-0.5128233,-1.138092
US7262842B,-0.0177334,0.03881589,-0.03019723,-0.10612483,0.61805123,0.53975177,0.07711855,-1.2256694,0.07504957,-0.94249505,-0.9267031,0.34269163,0.61429036,0.26993403,-0.6408348,0.69883317,-0.4705556,0.24565846,0.06896373,0.69916373,0.4916536,-1.2589723,-0.892956,0.00441269,-0.17758992,-0.16874035,-0.82645774,-0.29851052,0.4747555,-0.16070773,-0.5997825,1.0560261,-0.61204976,0.5700007,1.1258827,0.31045005,0.2876473,0.8487974,0.2019597,0.32224467,-0.05708207,-0.8030033,-0.22112836,-0.5153993,-0.04890716,-0.7025636,-0.8443998,-0.8456007,-0.0386881,0.26005605,-0.19580705,-0.6372236,-0.01319223,-0.48941407,0.19592491,-0.3617759,-0.02586138,0.4270561,-0.5493149,-0.66562104,0.48791224,0.03282506,-0.68744856,-0.44152102,0.33334237,-0.59407616,0.21323691,-0.746954,0.7180682,-0.37731975,-0.23755608,-0.02779843,-0.80379647,-0.24219425,0.28660142,-0.4251042,-0.34344974,1.1428369,1.0569547,0.6259558,-0.32195422,-0.43498138,0.6317094,0.21220121,-0.02403725,-0.6385472,-0.62473935,0.25979954,-0.34041104,-0.15629618,-0.5384511,0.1409172,-0.32836583,-0.6247226,0.27148274,-0.44352177,0.48279122,-0.9065343,0.24328007,0.22193696
CN2720248Y,-0.37634674,0.23605876,-0.9607616,0.07556987,0.69217056,0.6698247,0.29998097,-0.24107988,-0.45980215,-0.8845039,-0.16605958,0.5681921,0.36356848,0.14855388,-0.36811715,0.37164545,-0.01195215,0.09142486,-0.4843599,0.45645022,0.38794902,-1.7128114,-0.10846175,-0.28051347,0.31695914,-1.091722,-0.8264187,-0.22504602,0.9623543,0.32625803,-0.43365765,1.2384759,0.01680617,0.81554085,1.025024,0.8907868,0.42235377,1.6771625,0.01481123,-0.43977433,0.13469549,-0.33451787,0.68549997,0.58356905,-0.32194543,-1.0649083,-0.30918023,-0.17172186,-0.74869835,0.7447561,-0.9007667,-1.1242805,0.06337657,-0.03348087,0.4362541,-0.67020935,0.811893,0.45171747,-0.56946653,0.528951,0.7306727,-0.0034699,-0.4220824,-0.09836849,-0.7303582,-0.647855,0.9818894,-0.877155,0.9185938,-0.2809268,-0.8725589,0.0739131,-0.28483137,0.28570157,0.8238144,-0.88425684,-0.5165903,1.1440765,1.043669,0.27006295,0.13234954,-0.29021028,0.6000473,0.7123631,0.31160393,-0.39972648,-0.44484374,-0.06354614,-0.0308358,0.30246854,-0.59818155,0.03668261,-0.21041135,-0.36792657,0.41956657,-0.7427804,-0.17365132,-0.6039911,-0.14566353,-0.7505035
US6795120B2,-0.16645986,-0.25235382,0.0983128,-0.15408422,0.55575395,0.31316978,-0.03179947,-0.7358745,0.25815296,-0.7270248,-0.4005176,0.9590451,0.44630322,0.09374937,-0.8575452,-0.03851504,0.12097475,0.22607821,-0.64903045,0.6171454,-0.32113728,-0.5281572,-0.05898827,-0.41242334,0.3048697,-0.11419736,-0.88387084,-0.10721092,0.5335057,0.08377053,-0.9345883,1.600333,-0.6767038,0.17817843,0.90141475,0.77917457,0.2651316,1.4467201,0.2505959,-0.29948118,-0.07598373,-0.50288785,0.3769533,-0.8002856,0.9018581,-1.3950366,-0.8839293,-1.0173068,-0.19607355,0.9889803,-0.12024648,-1.0949205,-0.01530181,-0.12986279,0.5349752,-0.23188853,0.96100783,0.10462317,-1.4802158,-0.41923684,0.5139342,-0.2074018,-0.64588517,0.5319404,-0.21914722,-0.7124559,0.6903211,-1.2542565,0.70611554,-0.8539579,-0.11134234,0.03130858,0.07394312,0.5494836,0.8972962,-1.0995344,-0.03743507,1.0386482,1.0052217,0.73936504,0.2161904,-0.62411714,0.21233223,0.78617686,0.01795311,-0.7648294,0.08105343,0.12925568,-0.7178472,-0.3246106,-0.05293543,0.08961427,-0.95326686,-1.1584442,0.067576,-0.04973955,0.26471907,-1.2229496,0.16726121,-0.38027206
CN100484013C,-0.8190956,0.45713922,-0.32138163,-0.31142187,0.21667546,0.53613895,-0.5658794,-0.07205325,0.5571672,-0.92228764,-1.0632948,0.45575294,1.440804,-0.14899348,-0.44639808,0.34317398,0.16650642,0.08702704,0.4919084,0.10670643,0.44938385,-1.898168,-0.94652694,-0.18176822,-0.30377015,-0.07225072,-0.7402148,-0.33022547,1.4040432,-0.93180555,0.33864772,1.0422391,-1.0747883,0.4869992,1.090202,-0.12028137,0.10713604,-0.23640484,-0.7814278,-0.18906733,-0.9096248,-0.8771051,-0.07821724,0.3332591,-0.5974136,-1.1879356,-0.09045678,-0.2610376,0.06901072,0.8570529,-0.8186411,-1.0305151,-0.49593657,0.44845855,0.3476233,0.34282145,-0.7511954,0.578863,0.11126979,-0.918125,1.1140618,0.13315843,-1.2212516,0.5352651,-0.3057592,0.2915432,1.2764492,-0.450209,1.037595,0.11945202,-1.1758401,0.43812218,-0.6518834,-0.40604573,0.4306083,0.07941084,-0.30440757,1.4224344,0.52909493,-0.30094177,-0.7273673,-0.55111825,0.04809711,0.59484905,-0.40662578,-0.6494788,-0.75815445,-0.49456894,0.34000552,0.8115944,0.1960012,-0.3343603,-0.48246405,-0.43317002,0.09048927,-0.71066654,0.3914049,0.57662153,-1.0521269,-0.91061443
CN1889722A,-0.30418694,0.5543142,-0.37465557,-0.15214695,0.3431185,0.8623557,-0.28699127,0.12237737,0.824448,-0.94942737,-1.1329693,-0.05580375,1.5514163,-0.47932154,-0.64004195,0.26637822,-0.6248787,0.05567264,0.48818234,0.37911487,0.45912397,-1.5459195,-0.79488266,0.51482326,-0.00880829,0.249505,-0.29073492,-0.7997481,0.9713135,-0.92299825,-0.6837669,1.6081543,-0.8033581,-0.20125307,0.88212013,0.15973017,0.19338825,0.12767112,-0.641026,-0.62531805,-0.4282349,-0.50060874,-0.8292419,0.35498506,-0.17098726,-1.389422,0.12396375,-0.8198001,-0.10856215,0.45040643,-0.7739148,-1.1125574,-0.64522,0.09254323,0.53834856,-0.34703517,-0.46998048,-0.12008602,-0.5523776,-0.79307336,0.4625498,0.15397151,-0.90623474,0.7236156,-0.384178,0.6514064,1.3947518,-0.27604717,0.7327257,-0.29813743,-0.63368493,0.4677744,-1.0380123,-0.8678899,0.724676,0.06282388,-0.72561264,0.99585444,0.76336753,-0.3749165,-0.6428432,-0.93708503,-0.05295848,0.51590604,0.13066308,-0.36624107,-0.30942422,-0.37787202,-0.01424738,0.4808906,-0.59630525,0.4485757,-0.8509743,-0.36161694,0.27475873,-0.7998265,0.5193172,0.10708746,-1.1797757,-0.5709437
US6378094B1,-0.0102629,0.16826391,-0.33684298,0.171453,1.1927035,0.3592029,-0.05499869,-0.3930217,-0.24834535,-1.1622773,-0.63525116,0.11552205,1.2456117,-0.36453623,-0.23473723,-0.22826068,-0.20611401,-0.33978707,-0.20090847,0.66644895,0.32973114,-1.6371939,-0.8718399,-0.33963257,-0.40409,-0.15194334,-0.6670219,-0.23342046,1.1946005,-0.20391342,-0.57986003,1.4507836,-0.3471999,0.35923696,1.6525894,0.085035,0.3950287,0.36937413,0.11587392,-0.6889718,0.00815407,-0.69987434,-0.04483957,0.30771425,-0.3372543,-0.99182516,-1.0164645,-0.56844574,-0.39684728,0.57705086,-0.15281455,-1.3081315,0.3481809,0.10776977,0.51429945,0.24105436,-0.04025186,0.68536496,-0.14517193,0.12702028,0.2724803,-0.18588486,-1.1615117,-0.26210696,-0.1112526,0.1488939,0.75990766,-1.0968524,0.84067535,-0.05344154,-0.8097304,0.36583328,-0.48486117,-0.7796266,0.1837011,-0.36886814,-0.37786752,1.1704965,0.54269,0.35681403,-0.21211861,-0.5310092,0.06251337,0.46845862,-0.58156604,-0.2560811,-0.36199632,0.28796065,0.3985374,0.34199354,-0.45280537,0.06458864,-0.5556222,-0.19387692,0.72421676,-0.8599801,0.7206542,-0.16455828,-0.0719604,-0.2359954
CN2539375Y,0.06564692,-0.26727185,0.09615315,-0.01903634,0.5795416,0.5979578,0.3104167,-0.49128985,-0.09907264,-0.1847005,-0.45141405,0.7919953,-0.07342387,0.70555466,-0.5824124,0.55864733,-0.06627289,0.68135583,-0.27104834,0.6964781,0.19202593,-0.3864901,0.296599,0.1430422,0.4389102,-0.69040155,-0.6696227,-0.35089716,-0.27165785,0.46563444,-0.58232135,0.9807629,-0.3047389,0.7182128,0.18591551,0.81628126,0.553136,0.8834114,0.34873715,-0.1586427,-0.16812931,-0.32901403,-0.03018272,-0.0520233,0.6085889,-0.5638174,-0.51443094,-0.5871171,-0.67652816,0.4717122,0.03020832,-0.31553334,-0.32331598,-0.0708594,0.01113112,-0.7793748,0.53515303,-0.21048316,-1.3772633,-0.29863235,0.36476514,0.10535371,-0.14085154,-0.15779123,-0.17037518,-0.7844393,-0.03823198,-0.7642685,0.60609174,-0.96233046,0.15816626,-0.28493357,-0.34847865,0.87971187,1.0848076,-1.1416374,-0.4109456,0.15463223,1.0264955,0.6330184,0.42787394,-0.6309573,0.6717623,0.17886508,0.08148834,-0.47242,-0.2549935,0.23145944,-0.5860736,-0.37513152,-0.6648468,-0.13115183,-0.62433654,-0.86009365,-0.01481679,0.06147876,-0.03090291,-0.97047216,0.1569653,0.29672092
WO2006015517A,0.11681767,-0.15218484,-0.7606169,-0.25496444,0.9862319,0.437919,-0.623946,-0.3854269,0.3772899,-1.2127433,-1.2758268,0.31636152,1.1378473,-0.4798696,-1.2495742,0.60042244,-0.56683904,-0.16708386,0.33345073,0.41887385,0.4894582,-1.8396318,-1.2663162,0.5292025,-0.17472205,-0.08740383,-0.47669834,-1.018667,1.328323,-0.2918264,-0.6100323,1.7583339,-0.51762575,0.5308128,1.4261585,0.06022041,0.29239136,0.98723924,-0.34933063,-0.08535255,0.21338592,-0.8755995,-0.07662479,0.06877505,0.01252608,-0.92829436,-0.6962057,-0.7464325,-0.11628525,0.36481196,-0.5984005,-0.7891381,0.01510587,0.4129573,0.43945068,-0.21678285,-0.33917096,0.28374305,-0.2807767,-0.6320333,1.0447067,-0.15864958,-1.1524924,-0.20594206,-0.33271453,-0.26033235,1.2494364,-1.1680824,1.3005111,-0.10004195,-1.1399876,0.7259794,-0.40088764,-0.2905689,0.6457385,-0.04376234,0.16283844,1.4232209,1.0588424,-0.09226318,-0.01626985,-0.34783664,0.18073244,0.8279395,-0.3025954,-0.5618242,-0.6559195,-0.3109561,0.1090252,0.32507607,-0.400602,0.22712518,0.21856268,-0.12666833,0.19448546,-0.5210385,0.5521302,0.33591062,-0.40928212,-0.47958368
EP1452036A1,0.32744828,-0.11822649,0.04209976,0.2788808,0.74322885,-0.31642336,-0.10883517,-0.8354765,0.15559058,-1.0260334,-1.0851606,-0.25560373,1.3695167,0.18597126,-0.22127673,0.23866002,-0.32689247,0.1677205,0.23687905,0.60687345,0.36795297,-0.91135514,-1.2354797,-0.16933486,0.08818766,-0.11561998,-0.56367004,-0.6728273,0.7941982,-0.35917234,-0.7010813,1.2218933,-0.13299039,0.296444,0.8278072,0.16972473,-0.38716805,0.49588755,-0.23122726,-0.56741005,0.15586211,0.03457959,-0.1549276,-0.31860912,0.03956761,-0.18608536,-0.63064957,-0.531216,-0.61598885,-0.29343444,-0.35037974,-1.0173327,-0.28537458,0.08772516,0.5210036,0.14181924,-0.11719648,0.6710841,-0.5611945,0.24038713,-0.00266307,0.14849441,-1.0272475,-0.32637012,-0.24167073,0.02827556,0.07938304,-0.8836423,0.30745608,-0.6533168,-0.929762,0.10464617,-0.38056502,-0.6399657,0.09069307,0.44863257,-0.46520653,0.7687695,0.35127056,-0.01694177,-0.48452657,0.39673758,0.03324619,0.12488629,0.63386595,0.10149503,-0.15693057,0.13577378,0.67147666,-0.04057563,-0.5861911,-0.34368703,-0.7541593,-0.38960868,0.23546664,-0.3464374,-0.37923586,-0.6590483,0.12914422,0.01989077
CN200710200858.2,-0.15741129,0.67568713,-0.79234475,0.04983425,0.11962432,1.124181,0.04228032,-0.6393036,0.45455247,-0.54874796,0.1553174,0.62798715,0.9466847,-0.47655874,-1.1466374,0.3018114,0.07086097,0.8130912,-0.29621583,0.90746117,-0.33190438,-0.85589385,0.04876646,-0.29678872,0.38421977,-0.1648776,-0.74326044,-0.69371784,0.53280866,0.31916454,-1.1058623,1.576938,-0.43355355,0.06527614,1.0548545,0.9404605,0.5458769,1.0093211,0.32647443,-0.06778084,0.04324562,-0.12860514,0.46900195,-0.26667473,0.9444524,-1.0606592,-0.81747013,-0.60144925,-0.6602706,0.9249452,0.3004692,-0.9341411,-0.20459591,0.10851721,0.19470203,-0.63399357,0.5712114,-0.04856346,-1.7613944,0.21933442,0.36958253,0.2738484,-0.5884928,0.6396046,-0.4307858,-0.4657411,1.4304556,-0.94757885,0.12626874,-1.0962636,-0.7592302,-0.6589565,0.20586532,0.57686186,1.0405791,-0.17427082,-0.57484144,0.76529783,1.0554489,0.18609191,-0.07890018,-0.34837925,-0.04310928,1.0316145,0.37803948,-0.14156109,0.15421456,-0.03792737,-0.7141477,0.08673722,-0.3317793,0.8456799,-0.514889,-0.31975293,0.2550982,0.08179639,-0.1451642,-1.2466574,-0.09062322,-0.42584
CN201077877Y,-0.20208535,0.53069705,-0.6978534,-0.04535529,0.16582434,1.2960949,0.34915808,-0.48472777,-0.60168654,-0.54330385,0.27429935,1.039862,0.7098331,-0.95324165,-0.7914576,0.49750072,-0.5492745,-0.0093344,-0.16371547,0.24219823,-0.432332,-1.0252525,0.19769923,0.04603297,0.17399205,-0.892213,-0.59226876,0.02290925,0.39700598,0.5336894,-0.21773928,1.060049,-0.06741669,0.31713462,0.36903417,0.556217,0.31017187,0.8262634,0.1310852,-0.01503798,0.4291567,-0.02054937,0.36133286,0.06291746,0.03793227,-1.3577508,-0.42087057,0.3067276,-0.2610266,0.7031615,-0.25770912,-0.27004644,-0.17062014,0.38898057,-0.02548808,-0.46860558,0.34044737,0.41327465,-0.5843938,0.3910974,0.07905091,0.27611148,-0.512978,-0.34850168,0.25161818,-0.42952836,0.69870305,-0.7479727,0.00200446,-0.7081629,-1.2782425,-0.18609686,-0.31287014,1.0000395,0.9652488,-0.37967488,-0.36808816,0.3321636,0.85851634,0.5547011,-0.19357952,-0.11578351,0.4872865,0.78720635,0.12744258,0.09726617,-0.5564304,0.50902563,-0.19587117,0.67588896,-0.12434728,0.5669484,0.01129491,-0.640193,0.5876856,-0.44215056,-0.80850494,-0.7073744,-0.19084682,-0.6053731
CN00132219.2,0.32070535,0.79011744,0.31841466,0.4223854,0.46414337,0.654637,-0.6600797,-0.1940312,0.67881167,0.18736891,-1.0588076,0.24363594,0.01797724,0.00260368,-0.07378738,-0.06475457,-0.52971005,0.25694048,0.02522842,0.69212943,-0.08039124,0.5705779,0.49528438,1.7165623,-0.2035304,-1.288092,-0.1865438,-0.88536054,-0.16534989,0.14642851,-1.8052021,0.79671115,-0.0582902,0.85913175,0.5200942,0.39901757,0.01375633,0.63366115,0.6414928,0.13431303,0.35052356,-0.1128541,-0.5442854,0.17472056,0.07314942,-0.17670128,0.54655856,-0.19367185,-0.06645301,-0.04077111,0.31587744,0.13213451,-0.18487488,-1.2124534,-0.49766764,-0.5886204,-0.28245682,-0.14349766,-0.19142358,-0.948955,-0.73749435,1.0043377,-0.1750901,-0.39363748,-0.41497427,-0.77003443,-1.257642,-0.06231514,0.90060836,-1.0895493,0.2923411,-0.13854904,-1.3285729,-0.00240708,0.9380609,0.58629125,-0.29699555,-0.09539901,0.8195045,0.6249435,0.29803038,0.28288406,0.15621097,-0.37473083,0.40567476,-0.02877691,-0.16519909,0.33153147,-0.37114713,-0.55249757,-0.96008986,-0.6448437,-0.37411484,-0.2154821,-0.7365665,0.47725427,0.44943693,-0.05808127,0.27389148,0.72277594
US6090884A,-0.31852445,0.16593401,-0.13627516,0.6156928,0.14437008,0.62974256,-0.56936127,-0.36113986,0.56776464,-0.5862958,-1.4116259,-0.12029551,0.37107313,0.8292556,0.44089857,-0.14971831,-0.00345659,-0.21577285,0.90473735,1.0132169,0.51732105,0.47023964,-0.29447606,0.6262573,0.15621983,-0.7862329,-0.23361202,0.01254734,0.39513326,-0.20692573,-1.7975222,0.05838264,-0.05467576,0.9719666,-0.05028993,0.4901659,0.6378107,-0.05743247,0.6301707,-0.1678181,-0.11539306,0.29167965,-0.5980958,-0.31599993,-0.12217056,0.55238175,0.21214837,-0.2946791,-0.22509561,-0.2523267,-0.048402,-0.76320827,-0.7043599,-1.0340623,-0.5906808,-0.4146125,-0.3453099,0.785548,-0.40502208,-0.46999618,-0.37750712,0.626949,-0.06457096,-0.6599293,-0.46905395,-0.26036468,-0.3958268,0.30155745,0.43751794,-0.7261788,0.49909973,0.22252038,-0.9306525,-0.25129068,0.5689363,-0.1458741,0.21511348,-0.43604782,0.5222608,0.6097039,0.26308942,0.22477652,0.67127293,-0.10503656,0.18589585,0.4291733,-0.63466364,-0.05987536,-0.28642672,-0.35455126,-0.4216931,0.03094417,-0.17287882,-0.04582278,-0.09665103,0.20678766,0.15413822,-0.480359,0.3621662,0.9891562
JP2001243121A,0.11273713,0.19340974,-0.5138071,0.02558082,0.83095634,-0.09923354,0.27473542,-0.37794328,-0.02496263,-1.2551413,-0.6609242,0.19422992,1.8232825,-0.47068387,-0.50315213,-0.01981957,-0.02346765,-0.2534203,-0.36153784,1.1709768,0.5148107,-0.9383268,-0.91508836,-0.29774523,-0.13064508,-0.10958685,-0.38314974,-0.12484162,0.9681468,-0.66419154,-0.8719099,0.9482769,-0.518975,0.4363278,1.4457881,0.6320405,-0.65474445,-0.04558256,0.25446957,-0.7664306,-0.09529892,-0.48320198,0.33814147,0.17617533,-0.63037765,-0.94678426,-0.7437457,-0.61543834,-0.6478649,0.5910918,-0.15290405,-1.6532042,-0.08891585,-0.11650366,0.74428785,0.19168112,0.16963375,0.71865994,-0.90778893,-0.2874329,-0.01771162,-0.07205492,-1.066986,0.02019957,0.00786662,0.1628815,0.48704746,-0.7293009,0.65762794,-0.91370267,-1.2707462,-0.14286144,-0.2500978,-0.7309402,0.28586298,0.07708748,-0.4575309,1.2796972,0.5734121,0.29290286,-0.66489667,-0.3921097,-0.09454477,0.3789855,-0.0548178,-0.195567,-0.14575326,-0.665463,0.27431443,0.41526657,-0.38239715,-0.4836007,-0.721606,-0.24809356,0.793064,-0.6436803,-0.10326942,0.2418835,-0.2960736,-0.6353267
